Restaurant ID,Country Code,City,"Restaurant Name,Address",Locality,Locality Verbose,Longitude,Latitude,Cuisines,Restaurant_Name,Address,Locality_1,3,4,5,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating text,Votes,Country,Continent
18265419,1,Noida,"Carl's Jr.,F-457/C, 3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32092675,28.56668455,"Burger, American, Fast Food",Carl's Jr.,F-457/C, 3rd Floor, DLF Mall of India, Sector 18, Noida,650,Indian Rupees(Rs.),No,Yes,2,3.8,Good,458,India,Asia
18233616,1,Noida,"Chaayos,E-18, Plot M-03, Lower Ground Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32105985,28.56744043,"Cafe, Tea",Chaayos,E-18, Plot M-03, Lower Ground Floor, DLF Mall of India, Sector 18,400,Indian Rupees(Rs.),No,No,1,3.9,Good,124,India,Asia
18366022,1,Noida,"Chi Asian Cookhouse,F-456, 3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32080102,28.567075,"Chinese, Thai, Asian, Japanese, Korean, Seafood",Chi Asian Cookhouse,F-456, 3rd Floor, DLF Mall of India, Sector 18, Noida,1400,Indian Rupees(Rs.),Yes,Yes,3,3.9,Good,173,India,Asia
18273551,1,Noida,"Costa Coffee,1st Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32102197,28.56746369,Cafe,Costa Coffee,1st Floor, DLF Mall of India, Sector 18, Noida,,600,Indian Rupees(Rs.),No,No,2,3.7,Good,64,India,Asia
18272346,1,Noida,"Dunkin' Donuts,3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32144509,28.5674896,"Burger, Desserts, Fast Food",Dunkin' Donuts,3rd Floor, DLF Mall of India, Sector 18, Noida,,600,Indian Rupees(Rs.),No,No,2,3.7,Good,86,India,Asia
18268925,1,Noida,"Instapizza,Food Court, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32094418,28.56702642,"Pizza, Fast Food",Instapizza,Food Court, DLF Mall of India, Sector 18, Noida,,900,Indian Rupees(Rs.),No,Yes,2,3.7,Good,214,India,Asia
18272379,1,Noida,"Keventers,Food Court, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32072927,28.56729997,Beverages,Keventers,Food Court, DLF Mall of India, Sector 18, Noida,,400,Indian Rupees(Rs.),No,No,1,3.8,Good,169,India,Asia
18272355,1,Noida,"Pirates of Grill,C-417, 3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32097905,28.56646341,"North Indian, Continental, Mughlai, Asian",Pirates of Grill,C-417, 3rd Floor, DLF Mall of India, Sector 18, Noida,1800,Indian Rupees(Rs.),No,No,3,3.9,Good,749,India,Asia
18268722,1,Noida,"Pizza Hut,3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32057907,28.56737005,"Italian, Pizza, Fast Food",Pizza Hut,3rd Floor, DLF Mall of India, Sector 18, Noida,,1000,Indian Rupees(Rs.),No,No,3,3.9,Good,173,India,Asia
18273556,1,Noida,"PizzaExpress,3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.3204748,28.56648549,"Italian, Pizza",PizzaExpress,3rd Floor, DLF Mall of India, Sector 18, Noida,,1600,Indian Rupees(Rs.),Yes,Yes,3,3.9,Good,366,India,Asia
18272367,1,Noida,"RollsKing,Food Court, DLF Mall Of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.3205499,28.56693955,Fast Food,RollsKing,Food Court, DLF Mall Of India, Sector 18, Noida,,400,Indian Rupees(Rs.),No,No,1,3.9,Good,232,India,Asia
18258775,1,Noida,"Taco Bell,M-18, Food Court, 4th Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32083656,28.56733177,"Mexican, Fast Food",Taco Bell,M-18, Food Court, 4th Floor, DLF Mall of India, Sector 18,550,Indian Rupees(Rs.),No,Yes,2,3.6,Good,397,India,Asia
18449092,1,Noida,"The Frozen Factory,2nd Floor, Near H&M, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",0,0,"Ice Cream, Desserts",The Frozen Factory,2nd Floor, Near H&M, DLF Mall of India, Sector 18, Noida,350,Indian Rupees(Rs.),No,No,1,3.7,Good,22,India,Asia
18461590,1,Noida,"Theos,3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",0,0,"Bakery, Desserts",Theos,3rd Floor, DLF Mall of India, Sector 18, Noida,,500,Indian Rupees(Rs.),No,No,2,3.5,Good,13,India,Asia
18254530,1,Noida,"Wendy's,D-4208, 3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32080102,28.567075,"Burger, Fast Food",Wendy's,D-4208, 3rd Floor, DLF Mall of India, Sector 18, Noida,400,Indian Rupees(Rs.),No,Yes,1,3.7,Good,518,India,Asia
18336212,1,Noida,"Zizo,405-406, 3rd Floor, DLF Mall Of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32097905,28.56646341,"Lebanese, Mediterranean, Middle Eastern, Arabian",Zizo,405-406, 3rd Floor, DLF Mall Of India, Sector 18, Noida,1600,Indian Rupees(Rs.),Yes,Yes,3,3.8,Good,67,India,Asia
18268727,1,Noida,"Cafe Delhi Heights,3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.320913,28.56732441,"Continental, American, Cafe",Cafe Delhi Heights,3rd Floor, DLF Mall of India, Sector 18, Noida,,1500,Indian Rupees(Rs.),Yes,No,3,4.1,Very Good,567,India,Asia
18268712,1,Noida,"Chili's Grill & Bar,3rd Floor, DLF Mall Of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32041411,28.56730645,"Mexican, American, Italian",Chili's Grill & Bar,3rd Floor, DLF Mall Of India, Sector 18, Noida,,1500,Indian Rupees(Rs.),Yes,Yes,3,4.1,Very Good,750,India,Asia
18272353,1,Noida,"Made In Punjab,C 418 - 419, 3rd Floor, DLF Mall Of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32079029,28.56673549,"North Indian, Mughlai",Made In Punjab,C 418 - 419, 3rd Floor, DLF Mall Of India, Sector 18, Noida,1500,Indian Rupees(Rs.),Yes,No,3,4.1,Very Good,322,India,Asia
18261140,1,Noida,"Mamagoto,D-423, 3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.3204748,28.56648549,"Asian, Thai, Chinese",Mamagoto,D-423, 3rd Floor, DLF Mall of India, Sector 18, Noida,1600,Indian Rupees(Rs.),Yes,Yes,3,4.3,Very Good,428,India,Asia
18272357,1,Noida,"Movenpick,3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32051905,28.56724019,"Ice Cream, Desserts",Movenpick,3rd Floor, DLF Mall of India, Sector 18, Noida,,650,Indian Rupees(Rs.),No,Yes,2,4,Very Good,91,India,Asia
18303688,1,Noida,"Smaaash,4th Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32082382,28.56732971,"North Indian, Thai, Continental",Smaaash,4th Floor, DLF Mall of India, Sector 18, Noida,,1350,Indian Rupees(Rs.),No,No,3,4,Very Good,121,India,Asia
18268716,1,Noida,"SodaBottleOpenerWala,3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32077688,28.56658591,"Parsi, Iranian",SodaBottleOpenerWala,3rd Floor, DLF Mall of India, Sector 18, Noida,,1300,Indian Rupees(Rs.),No,No,3,4,Very Good,617,India,Asia
18264533,1,Noida,"The Bento Cafe,Food Court, 4th Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32085601,28.56730085,"Asian, Chinese, Japanese",The Bento Cafe,Food Court, 4th Floor, DLF Mall of India, Sector 18, Noida,750,Indian Rupees(Rs.),No,Yes,2,4.2,Very Good,316,India,Asia
2799,1,Noida,"Earthen Oven - Fortune Inn Grazia,Fortune Inn Grazia, Block-I, Plot 1A, Sector 27, Noida","Fortune Inn Grazia, Sector 27, Noida","Fortune Inn Grazia, Sector 27, Noida, Noida",77.3283593,28.5774799,"North Indian, Mughlai",Earthen Oven - Fortune Inn Grazia,Fortune Inn Grazia, Block-I, Plot 1A, Sector 27, Noida,1500,Indian Rupees(Rs.),Yes,No,3,3.4,Average,67,India,Asia
2655,1,Noida,"Fortune Deli -  Fortune Inn Grazia,Fortune Inn Grazia, Block 1, 1A, Sector 27, Noida","Fortune Inn Grazia, Sector 27, Noida","Fortune Inn Grazia, Sector 27, Noida, Noida",77.3283593,28.5773903,Chinese,Fortune Deli -  Fortune Inn Grazia,Fortune Inn Grazia, Block 1, 1A, Sector 27, Noida,2000,Indian Rupees(Rs.),Yes,No,4,3.2,Average,27,India,Asia
301392,1,Noida,"Cafe Pipa,160, Ground Floor, Block 3, Ganga Shopping Complex, Sector 29, Noida","Ganga Shopping Complex, Sector 29","Ganga Shopping Complex, Sector 29, Noida",77.3361665,28.5678168,Cafe,Cafe Pipa,160, Ground Floor, Block 3, Ganga Shopping Complex, Sector 29,350,Indian Rupees(Rs.),No,No,1,3.4,Average,96,India,Asia
302727,1,Noida,"Cook Du Kdu,124, Block 2, Ganga Shopping Complex, Sector 29, Noida","Ganga Shopping Complex, Sector 29","Ganga Shopping Complex, Sector 29, Noida",77.3353589,28.5681889,"North Indian, Chinese, Mughlai",Cook Du Kdu,124, Block 2, Ganga Shopping Complex, Sector 29, Noida,650,Indian Rupees(Rs.),No,Yes,2,3.1,Average,112,India,Asia
311698,1,Noida,"Green Chick Chop,56, Block I, Ganga Shopping Complex, Sector 29, Noida","Ganga Shopping Complex, Sector 29","Ganga Shopping Complex, Sector 29, Noida",77.3355832,28.567448,"Raw Meats, North Indian, Fast Food",Green Chick Chop,56, Block I, Ganga Shopping Complex, Sector 29, Noida,350,Indian Rupees(Rs.),No,Yes,1,2.6,Average,12,India,Asia
307297,1,Noida,"New Vishal's Kitchen,Shop 142, Block 3, Ganga Shopping Complex, Sector 29, Noida","Ganga Shopping Complex, Sector 29","Ganga Shopping Complex, Sector 29, Noida",77.3357335,28.5682606,"North Indian, Chinese",New Vishal's Kitchen,Shop 142, Block 3, Ganga Shopping Complex, Sector 29, Noida,600,Indian Rupees(Rs.),No,No,2,2.5,Average,24,India,Asia
3154,1,Noida,"Samarkand,R-292, Ganga Shopping Complex, Sector 29, Noida","Ganga Shopping Complex, Sector 29","Ganga Shopping Complex, Sector 29, Noida",77.3353589,28.5677406,"North Indian, Mughlai, Chinese",Samarkand,R-292, Ganga Shopping Complex, Sector 29, Noida,,1500,Indian Rupees(Rs.),Yes,Yes,3,3.3,Average,129,India,Asia
18357543,1,Noida,"Mirchievous,Ganga Shopping Complex, Sector 29, Noida","Ganga Shopping Complex, Sector 29","Ganga Shopping Complex, Sector 29, Noida",77.3351088,28.5678557,North Indian,Mirchievous,Ganga Shopping Complex, Sector 29, Noida,,,650,Indian Rupees(Rs.),No,Yes,2,3.9,Good,44,India,Asia
3155,1,Noida,"Pearls Regency,R-253, Block I, Ganga Shopping Complex, Sector 29, Noida","Ganga Shopping Complex, Sector 29","Ganga Shopping Complex, Sector 29, Noida",77.3352723,28.5674286,"North Indian, Chinese, Thai",Pearls Regency,R-253, Block I, Ganga Shopping Complex, Sector 29, Noida,1200,Indian Rupees(Rs.),No,No,3,3.7,Good,330,India,Asia
18424581,1,Noida,"The Feast Box,Ganga Shopping Complex, Sector 29, Noida","Ganga Shopping Complex, Sector 29","Ganga Shopping Complex, Sector 29, Noida",77.3356291,28.5683367,"Chinese, Thai, Fast Food",The Feast Box,Ganga Shopping Complex, Sector 29, Noida,,,600,Indian Rupees(Rs.),No,Yes,2,0,Not rated,3,India,Asia
18421057,1,Noida,"Imperfecto,Gardens Gallaria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.3218081,28.5649369,"Mediterranean, Italian, Continental, Spanish, North Indian",Imperfecto,Gardens Gallaria, Sector 38, Noida,,,1800,Indian Rupees(Rs.),Yes,No,3,3.4,Average,299,India,Asia
18233620,1,Noida,"Chaayos,Unit FB-101, Ground Floor, Gardens Galleria, Plot A-2, Sector 38-A, Near, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.3217244,28.5648201,"Cafe, Tea",Chaayos,Unit FB-101, Ground Floor, Gardens Galleria, Plot A-2, Sector 38-A,400,Indian Rupees(Rs.),No,Yes,1,3.6,Good,46,India,Asia
300605,1,Noida,"Dunkin' Donuts,SH-52, Plot A-2, Lower Ground Floor, Gardens Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.3215077,28.5647926,"Burger, Desserts, Fast Food",Dunkin' Donuts,SH-52, Plot A-2, Lower Ground Floor, Gardens Galleria, Sector 38,600,Indian Rupees(Rs.),No,Yes,2,3.7,Good,481,India,Asia
18279442,1,Noida,"The Smoke Factory,Gardens Galleria Mall, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.321853,28.5649859,"North Indian, Italian, Chinese",The Smoke Factory,Gardens Galleria Mall, Sector 38, Noida,,,2000,Indian Rupees(Rs.),Yes,No,4,3.8,Good,240,India,Asia
18279455,1,Noida,"Turquoise Cottage - TC Original 1997,205-206, 1st Floor, Gardens Galleria Mall, Plot A-2, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.3214674,28.5648242,"Continental, American, Italian, Mediterranean",Turquoise Cottage - TC Original 1997,205-206, 1st Floor, Gardens Galleria Mall, Plot A-2, Sector 38,1900,Indian Rupees(Rs.),Yes,No,3,3.8,Good,240,India,Asia
18424873,1,Noida,"Baskin Robbins,Ground Floor, Gardens Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.32147492,28.5649219,Ice Cream,Baskin Robbins,Ground Floor, Gardens Galleria, Sector 38, Noida,,300,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
18381672,1,Noida,"Cafe Coffee Day,1st Floor, Gardens Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.3217184,28.5647491,Cafe,Cafe Coffee Day,1st Floor, Gardens Galleria, Sector 38, Noida,,450,Indian Rupees(Rs.),No,No,1,0,Not rated,3,India,Asia
18382336,1,Noida,"Dolce Gelato,Ground Floor, Gardens Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.32148331,28.56493986,"Ice Cream, Beverages, Fast Food",Dolce Gelato,Ground Floor, Gardens Galleria, Sector 38, Noida,,300,Indian Rupees(Rs.),No,No,1,0,Not rated,1,India,Asia
18424874,1,Noida,"Dunkin' Donuts,Ground Floor, Gardens Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.3215389,28.5648218,"Burger, Desserts, Fast Food",Dunkin' Donuts,Ground Floor, Gardens Galleria, Sector 38, Noida,,600,Indian Rupees(Rs.),No,No,2,0,Not rated,1,India,Asia
18424872,1,Noida,"Joost Juice Bar,Shop 160, Gardens Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.3213883,28.5646431,Beverages,Joost Juice Bar,Shop 160, Gardens Galleria, Sector 38, Noida,,300,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
18424880,1,Noida,"KFC,Gardens Galleria Mall, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.3216286,28.5646509,"American, Fast Food, Burger",KFC,Gardens Galleria Mall, Sector 38, Noida,,,500,Indian Rupees(Rs.),No,Yes,2,0,Not rated,2,India,Asia
18381675,1,Noida,"Pizza Hut,1st Floor, Garden Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.3215389,28.5648218,"Italian, Pizza, Fast Food",Pizza Hut,1st Floor, Garden Galleria, Sector 38, Noida,,1000,Indian Rupees(Rs.),No,No,3,0,Not rated,0,India,Asia
18419893,1,Noida,"Laat Saab,Gardens Galleria Mall, Next to The Great India Place, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.32180945,28.56450145,"North Indian, Mughlai",Laat Saab,Gardens Galleria Mall, Next to The Great India Place, Sector 38, Noida,,1300,Indian Rupees(Rs.),Yes,Yes,3,4.1,Very Good,111,India,Asia
18289074,1,Noida,"Starbucks,Gardens Galleria, Sector 38A, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.321597,28.565014,Cafe,Starbucks,Gardens Galleria, Sector 38A, Sector 38, Noida,,700,Indian Rupees(Rs.),No,No,2,4,Very Good,59,India,Asia
18291236,1,Noida,"Rocket Food,Golf Course, Noida",Golf Course,"Golf Course, Noida",77.3451605,28.5663497,North Indian,Rocket Food,Golf Course, Noida,,,,500,Indian Rupees(Rs.),No,No,2,0,Not rated,0,India,Asia
311614,1,Noida,"Aim Cafe And Restaurant,Shop FF 5, 2nd Floor, NRI City Centre, Near Pari Chowk, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5111213,28.4632797,"Japanese, Sushi",Aim Cafe And Restaurant,Shop FF 5, 2nd Floor, NRI City Centre, Near Pari Chowk, Greater Noida,1200,Indian Rupees(Rs.),Yes,No,3,3.3,Average,19,India,Asia
18429395,1,Noida,"Al-Swad,GH-18, Tradex Tower-2, Alpha 1 Commercial Belt, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5142421,28.4725268,"North Indian, Chinese",Al-Swad,GH-18, Tradex Tower-2, Alpha 1 Commercial Belt, Greater Noida, Noida,400,Indian Rupees(Rs.),No,Yes,1,2.5,Average,6,India,Asia
3735,1,Noida,"Anands,G-15, Krishna Apra Plaza, Commercial Belt, Near State Bank of India, Alpha 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5103894,28.4704639,"Chinese, North Indian",Anands,G-15, Krishna Apra Plaza, Commercial Belt, Near State Bank of India, Alpha 1,500,Indian Rupees(Rs.),No,Yes,2,2.6,Average,36,India,Asia
9731,1,Noida,"Bansiwala Restaurant,G 11, Harsha Mall, Alpha 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5127189,28.4719367,North Indian,Bansiwala Restaurant,G 11, Harsha Mall, Alpha 1, Greater Noida, Noida,200,Indian Rupees(Rs.),No,Yes,1,2.5,Average,4,India,Asia
302132,1,Noida,"Cafe Coffee Day,Tradex Tower 2, Alpha Commercial Belt, Alpha 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5144213,28.4723639,Cafe,Cafe Coffee Day,Tradex Tower 2, Alpha Commercial Belt, Alpha 1, Greater Noida, Noida,450,Indian Rupees(Rs.),No,No,1,2.8,Average,24,India,Asia
18258162,1,Noida,"Food Tamasha & Co.,Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5078806,28.4668203,North Indian,Food Tamasha & Co.,Greater Noida, Noida,,,,600,Indian Rupees(Rs.),No,Yes,2,3.2,Average,24,India,Asia
302144,1,Noida,"Grand Heritage Resort,R-4, Near City Park, Greater Noida, Noida Greater Noida",Greater Noida,"Greater Noida, Noida",77.5237792,28.4764154,"North Indian, Chinese",Grand Heritage Resort,R-4, Near City Park, Greater Noida, Noida Greater Noida,,800,Indian Rupees(Rs.),Yes,No,2,3.1,Average,17,India,Asia
4471,1,Noida,"Green Chick Chop,1 & 2, Krishna Royal Plaza, Alfa Commercial Belt 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5115542,28.4711106,"Raw Meats, North Indian, Fast Food",Green Chick Chop,1 & 2, Krishna Royal Plaza, Alfa Commercial Belt 1, Greater Noida, Noida,350,Indian Rupees(Rs.),No,No,1,3.2,Average,20,India,Asia
18253392,1,Noida,"Kafe Republic,Shop 4, Ground Floor, NQI Plaza, Alpha 1 Commercial Belt, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5133461,28.4720847,Fast Food,Kafe Republic,Shop 4, Ground Floor, NQI Plaza, Alpha 1 Commercial Belt, Greater Noida,300,Indian Rupees(Rs.),No,Yes,1,3.1,Average,37,India,Asia
310790,1,Noida,"Kar C Lounge & Restaurant,2nd Floor Terrace, C Block, NRI City, Omaxe Mall, Pari Chowk, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.510587,28.4629296,"Cafe, North Indian, Italian, Chinese",Kar C Lounge & Restaurant,2nd Floor Terrace, C Block, NRI City, Omaxe Mall, Pari Chowk,600,Indian Rupees(Rs.),No,No,2,2.8,Average,16,India,Asia
8152,1,Noida,"Kolkata Roll Point,MSX Tower 1, Alpha 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5154068,28.4732632,Fast Food,Kolkata Roll Point,MSX Tower 1, Alpha 1, Greater Noida, Noida,,100,Indian Rupees(Rs.),No,No,1,2.8,Average,9,India,Asia
313035,1,Noida,"Royal Awadh,GF-32, Bishab Parsavnath Plaza, Alpha 1, Commercial Complex, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5141525,28.4725185,"North Indian, Mughlai",Royal Awadh,GF-32, Bishab Parsavnath Plaza, Alpha 1, Commercial Complex, Greater Noida,500,Indian Rupees(Rs.),No,Yes,2,3,Average,9,India,Asia
301509,1,Noida,"Royal Rasoi,1st Floor, Sri Luxmi Plaza, Behind Ansal Plaza, KP 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5077462,28.4665835,"North Indian, Mughlai",Royal Rasoi,1st Floor, Sri Luxmi Plaza, Behind Ansal Plaza, KP 1, Greater Noida,600,Indian Rupees(Rs.),No,No,2,2.8,Average,21,India,Asia
312275,1,Noida,"Royale Bakers,Commercial Complex, Alpha 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5137941,28.4723057,"Bakery, Fast Food, Desserts",Royale Bakers,Commercial Complex, Alpha 1, Greater Noida, Noida,,250,Indian Rupees(Rs.),No,Yes,1,2.8,Average,18,India,Asia
302127,1,Noida,"Sahi Darbar,MSN Tower, 1 Alpha Commercial Belt, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5149968,28.473395,"North Indian, Chinese",Sahi Darbar,MSN Tower, 1 Alpha Commercial Belt, Greater Noida, Noida,,400,Indian Rupees(Rs.),No,Yes,1,2.6,Average,12,India,Asia
18322604,1,Noida,"Taco Street,Shop A-1 & A-2, J.S. Plaza, Tugalpur Road, Near Pari Chowk, Behind Ansal Plaza, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5081494,28.4657682,Fast Food,Taco Street,Shop A-1 & A-2, J.S. Plaza, Tugalpur Road, Near Pari Chowk, Behind Ansal Plaza,500,Indian Rupees(Rs.),No,No,2,2.9,Average,4,India,Asia
18433889,1,Noida,"The Noodle Co,39-40, Omaxe NRI City Centre, Omega 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5112854,28.4634563,"Thai, Chinese",The Noodle Co,39-40, Omaxe NRI City Centre, Omega 1, Greater Noida, Noida,900,Indian Rupees(Rs.),Yes,No,2,3.1,Average,8,India,Asia
18232121,1,Noida,"Veg Always,G-127, Neelkanth Plaza, Alpha 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5112854,28.4709959,"North Indian, Chinese",Veg Always,G-127, Neelkanth Plaza, Alpha 1, Greater Noida, Noida,600,Indian Rupees(Rs.),No,Yes,2,2.7,Average,25,India,Asia
307628,1,Noida,"Yu Turn,R-2, Recreation Area, YMCA Complex, Opposite JP Golf Course, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.51812208,28.4719958,"North Indian, Chinese, Thai",Yu Turn,R-2, Recreation Area, YMCA Complex, Opposite JP Golf Course, Greater Noida,1000,Indian Rupees(Rs.),Yes,Yes,3,2.9,Average,43,India,Asia
18281980,1,Noida,"Zaika,GF-1, Omaxe NRI City Centre, Tower C, Omega 2, Near Pari Chowk, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5106105,28.463041,"North Indian, Mughlai, Chinese",Zaika,GF-1, Omaxe NRI City Centre, Tower C, Omega 2, Near Pari Chowk,600,Indian Rupees(Rs.),No,No,2,2.5,Average,10,India,Asia
8151,1,Noida,"Zaika,Tradex Tower 2, Alpha Commercial Belt, Alpha 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5145109,28.472462,"North Indian, Mughlai",Zaika,Tradex Tower 2, Alpha Commercial Belt, Alpha 1, Greater Noida, Noida,600,Indian Rupees(Rs.),No,No,2,2.8,Average,50,India,Asia
302139,1,Noida,"Domino's Pizza,Shop 114, Ground Floor, MSX Mall, Surajpur Industrial Area, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.527913,28.4583447,"Pizza, Fast Food",Domino's Pizza,Shop 114, Ground Floor, MSX Mall, Surajpur Industrial Area, Greater Noida,700,Indian Rupees(Rs.),No,No,2,3.5,Good,56,India,Asia
18377927,1,Noida,"Night Food Service,Green Market, Phase II, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.518042,28.46449,"Fast Food, North Indian, Chinese",Night Food Service,Green Market, Phase II, Greater Noida, Noida,,350,Indian Rupees(Rs.),No,No,1,3.8,Good,80,India,Asia
313120,1,Noida,"Uncle's Patty,21/A, Krishna Apra Plaza, Commercial Belt, Alpha 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5102866,28.4706608,Fast Food,Uncle's Patty,21/A, Krishna Apra Plaza, Commercial Belt, Alpha 1, Greater Noida,500,Indian Rupees(Rs.),No,No,2,3.5,Good,28,India,Asia
