CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,CustomerCareCalls,ReceivedCalls,OutboundCalls,InboundCalls,MonthsInService,UniqueSubs,ActiveSubs,HasCreditCard,RetentionCalls,RetentionOffersAccepted,IncomeGroup,AdjustmentsToCreditRating,CreditRating,PrizmCode,Occupation
3360670,,105.48,142,115,0.5,0,6.4,8.7,0.7,11,2,2,Yes,0,0,9,0,2-High,Suburban,Professional
3360706,,33.38,427,10,0,3,105.7,52.3,25,9,2,2,No,0,0,0,0,3-Good,Rural,Other
3360718,,83.43,484,30,1.24,0,201.1,19.7,5,11,2,1,No,0,0,0,0,2-High,Other,Other
3360734,,52.97,347,47,1.24,0.3,14.3,2.3,1.3,9,1,1,Yes,0,0,6,0,4-Medium,Suburban,Professional
3360738,,35.58,108,45,0,0.7,46.5,6.7,0,11,1,1,Yes,0,0,6,0,3-Good,Suburban,Other
3360766,,10.68,102,10,0,1.3,6.7,0,0.7,11,2,2,Yes,0,0,6,0,2-High,Suburban,Clerical
3360790,,65.7,510,45,0.25,0,140.4,25.7,10.3,11,1,1,No,0,0,0,0,2-High,Other,Other
3360802,,66.08,1416,50,1.49,8,394.2,115.7,14.7,11,1,1,Yes,0,0,3,0,3-Good,Town,Other
3360814,,19.99,0,40,0,0,0,0,0,11,1,1,No,0,0,0,0,4-Medium,Town,Other
3360822,,69.87,1110,70,1.24,20.3,167.3,95,18,7,1,1,No,0,0,0,0,5-Low,Other,Other
3360826,,137.29,465,95,0.5,1,53.9,3.7,0,9,1,1,No,0,0,0,0,5-Low,Other,Other
3360842,,47.3,326,33,0,1.3,47.5,17.7,2,11,1,1,No,0,0,0,0,5-Low,Other,Other
3360870,,30.87,90,40,0,0,27.4,3,2.3,7,2,2,No,0,0,3,0,2-High,Town,Other
3360878,,38.99,171,45,0,0,41.3,6.7,4.7,11,2,1,Yes,0,0,9,0,3-Good,Town,Professional
3360898,,49.05,148,40,0,0.3,2.4,1.7,0,7,1,1,No,0,0,1,0,5-Low,Other,Other
3360910,,35.93,99,36,0.25,0,9.3,4.3,1.3,11,1,1,Yes,0,0,4,0,4-Medium,Rural,Professional
3360942,,10.25,82,10,0.25,0,6,16.7,3.3,11,4,2,Yes,0,0,7,0,3-Good,Other,Professional
3360950,,9.68,307,10,0,0.3,62.9,6.7,9.7,7,2,2,Yes,0,0,9,0,2-High,Other,Self
3360958,,42.57,151,50,0,3,6.9,12,0,9,1,1,Yes,0,0,4,0,5-Low,Other,Professional
3360962,,34.99,122,45,0,0,3.2,1,0,11,1,1,No,0,0,0,0,5-Low,Rural,Other
3361002,,52.24,523,68,1.73,10.3,124.2,36.7,1,11,1,1,No,0,0,0,0,5-Low,Suburban,Other
3361014,,60.23,333,45,0,4,68,26.3,5,9,1,1,No,1,1,1,0,4-Medium,Other,Other
3361030,,10,0,10,0,0,0,0,0,11,2,2,Yes,0,0,1,0,2-High,Suburban,Other
3361046,,75.23,2054,70,0.25,16.3,299.3,146.3,49,7,1,1,Yes,0,0,5,0,5-Low,Other,Other
3361054,,35.47,121,45,0,0,24.8,3.7,2,9,1,1,Yes,0,0,3,0,2-High,Suburban,Other
3361078,,82.18,2021,63,0.25,5,324.5,98,29.7,9,1,1,Yes,0,0,5,0,5-Low,Suburban,Other
3361122,,35.83,1039,20,1.24,0.7,171.2,104.3,34,7,2,2,Yes,0,0,4,0,3-Good,Rural,Other
3361130,,67.59,232,30,0,0,9.3,41,5.7,11,2,2,Yes,0,0,3,0,3-Good,Other,Professional
3361142,,160.41,807,73,1.49,25.3,296.1,19,14.3,11,1,1,No,0,0,1,0,7-Lowest,Other,Other
3361150,,66.74,728,70,3.71,2.3,183.2,15.7,0.3,9,1,1,No,0,0,1,0,5-Low,Other,Other
3361186,,50.99,558,70,0,4,84.7,5.7,0.3,11,1,1,Yes,0,0,1,0,4-Medium,Rural,Other
3361238,,68.91,432,45,5.94,1.3,6.4,38,1,7,3,2,No,0,0,3,0,2-High,Rural,Other
3361302,,126.21,521,73,2.48,0,149.7,24.7,1.7,11,4,3,Yes,0,0,9,0,2-High,Suburban,Other
3361366,,75,345,46,0.25,12.3,118.9,4.3,0.3,7,1,1,No,0,0,0,0,5-Low,Other,Other
3361446,,39.09,288,45,0,0,72.9,8.3,5.3,9,3,3,Yes,0,0,3,0,3-Good,Other,Other
3361450,,39.24,362,45,0.25,2,88.8,19.3,7,11,1,1,No,0,0,1,0,4-Medium,Other,Other
3361490,,30.66,152,30,0,0,14.6,30.3,2.3,9,1,1,Yes,0,0,4,0,2-High,Other,Other
3361502,,49.74,290,58,0.5,2,51.4,17.7,2.3,9,2,1,Yes,0,0,6,0,5-Low,Town,Professional
3361526,,34.04,231,35,0,3.7,78.9,7.3,1.3,11,2,2,Yes,0,0,5,0,2-High,Other,Crafts
3361530,,35.34,328,45,0.25,5,62.9,14,10,7,1,1,Yes,0,0,2,0,5-Low,Other,Other
3361562,,122.81,1940,130,2.72,1,813.7,78,17.3,9,3,1,Yes,0,0,8,0,6-VeryLow,Town,Professional
3361574,,130.61,902,71,3.22,17.3,199.7,59.7,3.3,11,1,1,Yes,0,0,9,0,4-Medium,Town,Professional
3361598,,120.87,1922,57,0.99,5.7,468.6,91.7,47,9,1,1,No,0,0,0,0,5-Low,Suburban,Other
3361606,,129.22,581,110,0.74,0,59.8,7.3,0,11,1,1,Yes,0,0,6,0,2-High,Suburban,Professional
3361610,,29.99,100,40,0,0,5.7,7,0,11,1,1,No,0,0,0,0,2-High,Other,Other
3361618,,84.99,1756,95,0,4.7,402.9,32,14.7,9,1,1,Yes,0,0,6,0,5-Low,Other,Self
3361626,,29.99,14,40,0,0,0,0,0,9,2,2,Yes,0,0,9,0,1-Highest,Suburban,Professional
3361650,,47.14,801,45,0.25,6,244.7,16.3,12.7,7,1,1,Yes,0,0,6,0,2-High,Other,Other
3361654,,73.85,1497,56,0.5,15.7,250.1,95.7,46,7,1,1,No,0,0,0,0,5-Low,Town,Other
3361710,,46.35,500,45,2.23,5,102.6,27,6,9,1,1,Yes,0,0,7,0,3-Good,Suburban,Professional
3361734,,94.75,874,70,7.42,0,153.1,45.3,11.3,7,1,1,Yes,0,0,4,0,2-High,Other,Professional
3361738,,23.35,464,10,0.25,0,130.8,19.3,23.3,11,2,2,Yes,0,0,5,0,2-High,Suburban,Professional
3361750,,62.9,228,55,4.21,0,25.6,15.3,0,11,1,1,No,0,0,9,0,2-High,Suburban,Other
3361794,,54.36,163,22,0,4.7,13.9,2.7,0,9,1,1,No,0,0,1,0,4-Medium,Other,Other
3361810,,108.52,1062,85,11.63,0,154.5,32.7,7,9,1,1,Yes,0,0,5,0,2-High,Other,Other
3361818,,48.44,583,42,3.71,7.3,84.5,7.3,0.3,9,1,1,Yes,0,0,4,0,5-Low,Rural,Professional
3361870,,46.12,471,52,0.25,7.3,75.6,24,0,7,1,1,No,0,0,0,0,5-Low,Other,Other
3361914,,50.54,789,50,0,2,109.9,36.7,7,7,1,1,No,0,0,1,0,7-Lowest,Other,Other
3361918,,71.19,542,45,0,0,190.8,16.7,45.3,9,1,1,Yes,0,0,3,0,3-Good,Other,Other
3361922,,13.64,74,10,0.5,0,14,6.7,4.7,7,2,2,Yes,0,0,8,0,2-High,Suburban,Other
3361930,,35.24,137,45,0.25,0,15,7,2,7,1,1,Yes,0,0,5,0,2-High,Other,Other
3361950,,61.43,551,50,0,1,301.3,12.7,7.3,9,1,1,No,0,0,0,0,3-Good,Other,Other
3361974,,46.1,1112,50,0.25,2.3,669,19.7,16,9,3,1,No,0,0,0,0,5-Low,Other,Other
3361990,,8.69,60,10,0,0,5.5,2.3,2.7,11,2,2,Yes,0,0,6,0,2-High,Rural,Professional
3362006,,10.25,424,10,0.25,11,56.9,14.7,3.3,11,3,3,Yes,0,0,6,0,2-High,Other,Professional
3362014,,48.89,420,45,0,1.7,48,56.3,6,7,1,1,No,0,0,0,0,2-High,Other,Other
3362074,,10.25,490,10,0.25,0.7,36,27.3,6.7,11,3,3,Yes,0,0,6,0,3-Good,Other,Professional
3362090,,34.99,105,45,0,0,8.5,1.3,0,9,1,1,No,0,0,0,0,3-Good,Suburban,Other
3362102,,10,138,10,0,0,0,3.3,0,11,2,2,No,0,0,8,0,2-High,Other,Other
3362110,,96.42,575,70,2.23,0,7.8,7.7,0.3,9,2,1,Yes,0,0,9,0,2-High,Other,Other
3362170,,52.23,457,70,0,0,82.8,19.7,1,7,1,1,Yes,0,0,1,0,5-Low,Rural,Crafts
3362254,,10,48,10,0,0,5,16.3,4.7,11,4,4,Yes,0,0,8,0,2-High,Town,Professional
3362298,,144.12,1579,45,0.5,34.7,579.8,149.3,69.7,6,1,1,Yes,0,0,3,0,7-Lowest,Other,Other
3362322,,124.73,1555,130,0,12.3,195.4,26.7,1.3,9,1,1,No,0,0,2,0,5-Low,Other,Other
3362330,,55.3,333,45,0,0.3,60.1,17,3,11,1,1,No,0,0,0,0,7-Lowest,Suburban,Other
3362338,,56.45,447,10,0.25,1,141.6,21.3,8.3,7,2,2,Yes,0,0,9,0,4-Medium,Rural,Professional
3362346,,40.65,422,50,0.25,0,231.4,12.3,0.3,11,2,2,Yes,0,0,7,0,3-Good,Town,Clerical
3362366,,54.09,615,50,0,8.3,231,23.3,6,11,1,1,No,0,0,0,0,5-Low,Other,Other
3362370,,90.99,1070,47,0.5,0,406.2,23.7,15.3,9,1,1,Yes,0,0,5,0,3-Good,Other,Other
3362374,,48.42,491,52,0,3.3,47.6,26.3,2.3,9,1,1,No,0,0,0,0,5-Low,Town,Other
3362378,,34.99,110,45,0,0,27.7,10,9.3,7,1,1,Yes,0,0,7,0,5-Low,Other,Other
3362394,,54.65,996,63,0,11.7,201.3,120.3,47.7,11,1,1,No,0,0,0,0,4-Medium,Other,Other
3362414,,73.47,1389,35,0,9.7,497.3,36,53.3,9,1,1,No,0,0,0,0,5-Low,Town,Other
3362430,,91.86,1466,65,0.25,0,262.6,79.7,15.3,7,3,3,Yes,0,0,5,0,2-High,Other,Other
3362434,,47.99,506,55,0.5,7,76.4,39.3,25.7,9,1,1,Yes,0,0,1,0,5-Low,Other,Other
3362482,,23.65,12,30,0,0,0,0,0,9,2,2,No,0,0,0,0,3-Good,Town,Other
3362490,,116.86,956,80,0.25,0.7,124.8,36.3,8,11,2,2,No,0,0,3,0,2-High,Suburban,Other
3362498,,174.25,1701,88,3.96,31,304.1,128.3,38.3,7,1,1,No,0,0,0,0,4-Medium,Town,Other
3362502,,54.09,64,70,0,0,0,0,0,10,1,1,Yes,0,0,4,0,3-Good,Suburban,Other
3362506,,95.09,1848,50,4.21,16.3,484.9,7.3,21.3,11,1,1,No,0,0,0,0,4-Medium,Other,Other
3362538,,79.67,497,44,0,2,74.8,19,0,11,1,1,Yes,0,0,6,0,5-Low,Suburban,Other
3362558,,54.94,324,54,0.25,0,38.2,3.7,0,9,4,2,Yes,0,0,6,0,5-Low,Suburban,Self
3362578,,69.99,528,72,0.5,2.7,109.7,10,1.7,11,3,2,Yes,0,0,1,0,2-High,Other,Other
3362590,,40.11,254,45,0.5,1,92.2,32,7.3,9,2,1,No,0,0,0,0,2-High,Suburban,Other
3362594,,34.99,337,45,0,0,14.7,1.7,0,11,1,1,Yes,0,0,4,0,2-High,Other,Professional
3362610,,5,0,5,0,0,0,0,0,11,1,1,Yes,0,0,9,0,2-High,Other,Other
3362638,,106.76,1102,60,0.5,0,119.7,110.3,6.3,11,2,1,No,0,0,0,0,2-High,Other,Other
3362654,,35.23,55,45,0,0,13.8,6.3,0,7,2,2,Yes,0,0,9,0,2-High,Town,Other
3362678,,49.99,88,70,0,0.3,22.9,0,0.7,7,1,1,No,0,0,0,0,2-High,Town,Other
3362682,,89.19,936,40,1.73,2.7,350,12.7,1.3,11,1,1,Yes,0,0,6,0,5-Low,Other,Clerical
3362738,,17.55,219,25,2.72,1.7,48.6,32.3,4.3,7,1,1,No,0,0,0,1,5-Low,Other,Crafts
3362794,,40.98,484,45,0.5,1.7,58.7,17.3,8.3,7,1,1,Yes,0,0,3,0,3-Good,Suburban,Professional
3362802,,23.99,0,30,0,0,0,0,0,11,1,1,Yes,0,0,1,0,4-Medium,Suburban,Other
3362814,,150.6,2071,68,0,3,702.2,135.3,95.7,9,4,2,No,0,0,0,0,3-Good,Rural,Other
3362822,,48.05,106,51,0.25,0.7,16.3,5.7,2.7,7,1,1,No,0,0,4,0,5-Low,Rural,Professional
3362846,,35.25,120,30,0,0,17,4.3,2.3,7,1,1,No,0,0,0,0,2-High,Other,Other
3362870,,38.87,95,45,0,0,31.3,4.7,1,7,1,1,Yes,0,0,7,0,5-Low,Other,Other
3362886,,42.11,943,52,1.24,0.7,262,53.7,14.3,9,1,1,Yes,0,0,5,0,2-High,Town,Professional
3362906,,23.05,212,10,0,0,34.3,16,2.7,9,3,3,No,0,0,5,0,2-High,Suburban,Other
3362914,,66.13,539,45,2.72,7.3,158,22.3,0.3,11,1,1,Yes,0,0,3,0,4-Medium,Other,Crafts
3362946,,116.75,1002,60,1.98,8,319.8,74,22,11,1,1,No,0,0,0,0,7-Lowest,Suburban,Other
3362954,,33.8,173,30,0.5,0,21.6,9,1.3,7,1,1,Yes,0,0,5,0,4-Medium,Suburban,Other
3362966,,53.59,1123,45,0,7.3,296.6,42.7,5,7,1,1,Yes,0,0,3,0,5-Low,Suburban,Professional
3362974,,80.72,1495,67,0.5,6,103.7,13.7,5,7,1,1,Yes,0,0,4,0,5-Low,Other,Professional
3363026,,35.48,236,45,0.5,0,58.2,11.3,3,9,2,2,No,0,0,0,0,2-High,Town,Other
3363062,,111.72,1314,85,1.49,0.7,234.4,55,22.3,11,4,2,No,0,0,6,0,3-Good,Town,Other
3363070,,34.99,54,45,0,0,0.7,0,0,7,1,1,Yes,0,0,8,0,2-High,Suburban,Other
3363086,,49.99,162,70,0,0.7,6.1,1,0,11,1,1,Yes,0,0,5,0,5-Low,Other,Other
3363118,,49.23,334,56,0.25,1.3,63.2,36,7.7,9,2,2,Yes,0,0,7,0,2-High,Other,Other
3363122,,35.68,148,45,0.5,0,0.2,1.3,0,7,1,1,Yes,0,0,9,0,2-High,Town,Clerical
3363146,,59.99,40,80,0,0,0.3,0.7,0,9,1,1,No,0,0,7,0,2-High,Suburban,Other
3363162,,81.56,458,75,2.48,6.7,85,17,0.7,9,1,1,Yes,0,0,4,0,4-Medium,Other,Other
3363174,,91.65,680,41,0.25,5,143,68,16.7,9,1,1,No,0,0,0,0,4-Medium,Other,Other
3363190,,47.72,540,45,1.73,1,73.5,31.7,6.7,11,1,1,Yes,0,0,7,0,5-Low,Other,Other
3363194,,34.99,82,45,0,0,5.4,7,0.7,9,1,1,Yes,0,0,6,0,3-Good,Town,Professional
3363202,,98.18,1445,50,5.45,24.7,252.6,86.3,12.3,9,2,1,Yes,0,0,3,0,5-Low,Other,Clerical
3363214,,46.06,181,55,0,0,65,12.3,2.7,11,2,2,Yes,0,0,3,0,1-Highest,Other,Other
3363218,,51.71,244,67,0,1,56.9,2.3,2.7,9,1,1,Yes,0,0,1,0,5-Low,Other,Other
3363230,,42.28,812,45,0,0,85.6,8.3,2,7,2,1,No,0,0,6,0,7-Lowest,Suburban,Other
3363242,,54.08,404,46,0.25,2,118.8,30.7,18.7,11,1,1,No,0,0,0,0,3-Good,Rural,Other
3363254,,11.47,110,10,0,0,7.7,4.3,2.3,7,2,2,Yes,0,0,7,0,2-High,Other,Professional
3363266,,47.12,108,45,0,0,8.2,0,0,7,1,1,No,0,0,4,0,5-Low,Town,Homemaker
3363290,,84.56,813,76,0.74,4,171.8,89,20,7,1,1,No,0,0,0,0,7-Lowest,Town,Other
3363298,,340.31,1474,68,0,4.3,506.4,17.3,0,11,1,1,No,0,0,3,0,3-Good,Other,Other
3363334,,79.18,528,59,0,3.3,115.5,30,5.3,7,1,1,No,0,0,9,0,4-Medium,Other,Other
3363362,,55.98,383,70,0.25,1.7,115.8,13.7,1.7,9,1,1,No,0,0,0,0,4-Medium,Suburban,Other
3363366,,107.64,1324,95,2.23,9.3,424.6,31,4.7,11,1,1,No,0,0,0,0,5-Low,Town,Other
3363378,,82.42,1113,95,3.96,0,208,48.3,9,7,1,1,Yes,0,0,3,0,6-VeryLow,Other,Professional
3363386,,56.96,110,70,2.97,0,5.1,12.3,0.3,9,2,2,No,0,0,0,0,2-High,Town,Other
3363402,,15.61,910,10,5.45,0.3,186.9,63.7,13,11,4,2,Yes,0,0,1,0,3-Good,Other,Other
3363418,,67.24,125,28,0,3.3,5.7,1.3,0.3,11,1,1,No,0,0,0,0,7-Lowest,Other,Other
3363438,,41.91,483,45,0.25,1,83.4,49.7,19,11,1,1,Yes,0,0,1,0,3-Good,Other,Other
3363462,,44.51,546,50,0,1.3,158.8,6,5.3,11,1,1,No,0,0,0,0,7-Lowest,Suburban,Other
3363474,,88.2,146,43,2.72,4,3,0.7,0,11,2,2,Yes,0,0,7,0,3-Good,Other,Other
3363478,,34.99,343,45,0,0,83.7,2.7,0,11,1,1,No,0,0,5,0,4-Medium,Suburban,Other
3363482,,57.74,218,75,0.25,0,10.3,4.7,0,11,1,1,Yes,0,0,1,0,2-High,Town,Professional
3363514,,32.45,222,37,0,0,32,20.7,5.7,11,1,1,No,0,0,0,0,2-High,Suburban,Other
3363518,,49.99,416,60,0,0,27.2,13.3,1.3,7,2,2,Yes,0,0,4,0,2-High,Town,Other
3363534,,13.85,211,17,0,1.7,72.9,46.7,32.7,11,1,1,No,0,0,0,0,7-Lowest,Other,Other
3363550,,69.69,684,45,0.74,5,235.2,28.7,15.7,11,1,1,No,0,0,0,0,7-Lowest,Other,Other
3363658,,49.99,148,70,0,0,26.7,11.3,5,11,1,1,Yes,0,0,7,0,5-Low,Other,Other
3363662,,38.33,466,36,1.24,0,86.4,14.7,0,11,1,1,Yes,1,1,6,0,2-High,Rural,Professional
3363678,,94.28,564,44,0,0,256.7,48,22,11,1,1,No,0,0,0,0,3-Good,Other,Other
3363694,,42.1,228,45,2.23,0.3,55.1,18.7,0.7,9,1,1,Yes,0,0,9,0,4-Medium,Suburban,Professional
3363714,,60.54,57,80,0,0,10.7,3.3,5,11,2,2,Yes,0,0,7,0,3-Good,Other,Other
3363722,,30.48,14,30,0.5,0,0.4,0.3,0,7,1,1,Yes,0,0,6,0,2-High,Other,Professional
3363742,,142.95,1762,73,4.95,6,434.9,142.3,30.3,11,1,1,No,0,0,6,0,4-Medium,Suburban,Other
3363766,,36.77,112,31,0,1,0.2,1,0.3,7,1,1,No,0,0,0,0,5-Low,Rural,Other
3363770,,50.09,283,60,0,0,83.9,37.7,1.3,11,1,1,Yes,0,0,7,0,2-High,Town,Professional
3363774,,54.73,443,70,0.74,1.7,112.6,65,10.3,7,2,2,No,0,0,0,0,2-High,Other,Other
3363798,,44.48,384,36,0.99,4.7,12.4,3.3,0,11,2,1,Yes,0,0,6,0,5-Low,Suburban,Clerical
3363806,,57.29,80,22,0.5,2.7,13.2,6.3,0,9,1,1,No,0,0,2,0,4-Medium,Other,Other
3363854,,203.2,927,45,0,6.3,127.4,88.7,27,11,1,1,Yes,0,0,6,0,7-Lowest,Suburban,Other
3363862,,39.77,809,51,0.25,0,118.1,43.3,5.3,7,1,1,No,0,0,0,0,4-Medium,Other,Other
3363870,,44.28,389,40,0.25,6.3,71.8,27.7,0.7,9,1,1,Yes,0,0,8,0,5-Low,Town,Retired
3363878,,68.5,976,41,2.23,0,247.9,34.7,11.3,9,1,1,Yes,0,0,4,0,3-Good,Other,Professional
3363882,,423.5,4487,160,17.82,0,1297.7,154.3,66,11,2,2,No,0,0,0,0,2-High,Suburban,Other
3363934,,44.59,225,45,0,0,38.5,3.3,3.7,7,1,1,No,0,0,0,0,5-Low,Suburban,Other
3363970,,38.99,202,45,0,0,26.7,29.7,0.7,7,1,1,No,0,0,0,0,2-High,Town,Other
3363974,,86.59,1520,66,2.72,6.3,99.6,2,0,7,1,1,Yes,0,0,6,0,2-High,Town,Other
3364014,,49.99,318,70,0,0,142.6,3.7,0,11,2,1,Yes,0,0,6,0,2-High,Other,Other
3364046,,44.27,554,62,0.99,1,40,18.7,0,7,1,1,No,0,0,0,0,5-Low,Other,Other
3364070,,29.99,120,30,0,0,15.8,7.7,0,7,2,1,Yes,0,0,3,0,2-High,Other,Professional
3364074,,83.22,2704,50,0,20.7,1298.4,57.7,30.7,9,2,1,Yes,0,0,4,0,7-Lowest,Suburban,Professional
3364122,,57.62,829,30,2.48,18.3,321.3,12,29,11,1,1,No,0,0,0,0,5-Low,Other,Other
3364126,,55.35,328,70,0,0,23.7,50.3,15.7,11,4,3,No,0,0,0,0,2-High,Other,Other
3364134,,41.85,220,32,0,2.7,55.3,4,1.3,11,1,1,No,0,0,0,0,4-Medium,Other,Other
3364138,,62.02,985,60,0,0,322.6,90,56.7,7,1,1,No,0,0,0,0,5-Low,Other,Other
3364194,,247.21,3765,160,0.25,2.7,1259,161,24.3,11,1,1,No,0,0,0,0,5-Low,Other,Other
3364230,,56.24,188,60,0,0.7,0.8,3,0,9,1,1,No,0,0,0,0,3-Good,Rural,Other
3364246,,99.12,2549,90,0.25,3.3,79.1,64,0,9,1,1,No,0,0,0,0,7-Lowest,Town,Other
3364266,,39.99,235,50,0,0,36.5,2,10,11,1,1,No,0,0,0,0,4-Medium,Rural,Other
3364286,,71.58,1476,81,2.72,1,454.9,147,16,7,1,1,No,0,0,0,0,2-High,Suburban,Other
3364302,,30.1,99,30,0,0,33.2,6.3,1,9,1,1,Yes,0,0,1,0,2-High,Suburban,Other
3364314,,63.63,620,70,0.25,2,120.2,27.7,5,7,1,1,No,0,0,0,0,5-Low,Other,Other
3364330,,35.09,108,45,0,1,0,2.7,0,9,1,1,Yes,0,0,3,0,2-High,Rural,Retired
3364342,,40.39,857,45,0,20,599.3,38,0,9,1,1,Yes,0,0,5,0,2-High,Suburban,Other
3364350,,49.19,306,55,0,1,58.9,12,3,9,1,1,No,0,0,0,0,5-Low,Town,Other
3364398,,7.9,0,8,0,0,0,0,0,11,1,1,No,0,0,0,0,3-Good,Suburban,Other
3364438,,88.45,822,60,3.22,8,241.9,35.3,0,7,1,1,Yes,0,0,6,0,5-Low,Rural,Other
3364442,,208.03,1896,75,3.96,18.3,601.5,78.3,36.7,9,1,1,Yes,0,0,6,0,7-Lowest,Suburban,Other
3364458,,77.19,868,85,0.25,2.7,301.1,51.7,10.3,7,3,2,No,0,0,0,0,1-Highest,Suburban,Other
3364482,,54.48,408,60,0.5,4.7,103.4,26,4.7,9,1,1,No,0,0,0,0,4-Medium,Other,Other
3364514,,45.84,188,30,0.5,0,23.9,4.7,0.7,9,1,1,Yes,0,0,5,0,4-Medium,Rural,Other
3364526,,47.53,782,54,0,6.7,177.4,41.3,33,7,1,1,No,0,0,0,0,2-High,Other,Other
3364546,,43.19,358,45,0,0,178.3,11,9.7,7,3,1,Yes,0,0,1,0,4-Medium,Other,Student
3364558,,117.51,1039,108,4.7,4.7,371.8,23,2,11,1,1,No,0,0,0,0,7-Lowest,Other,Other
3364590,,54.52,481,70,0,0,71.8,60.7,8.7,7,1,1,Yes,0,0,7,0,2-High,Suburban,Other
3364598,,135.56,1167,100,2.97,7,253.6,178.3,30.7,11,1,1,Yes,0,0,4,0,4-Medium,Suburban,Self
3364602,,48.83,393,45,0,0,203.8,14,5.7,11,1,1,No,0,0,0,0,2-High,Other,Other
3364630,,16,44,7,0,0,2.5,2.7,0.7,9,2,2,No,0,0,0,0,6-VeryLow,Other,Other
3364674,,47.88,684,47,2.23,0.7,124.5,76.7,17.7,7,2,2,Yes,0,0,3,0,4-Medium,Other,Other
3364694,,35.24,345,45,0.25,3,43.2,61,11,11,4,2,No,0,0,0,0,2-High,Other,Other
3364698,,110.33,805,49,0.25,2.3,217.4,50.7,21.3,7,1,1,Yes,0,0,6,0,3-Good,Rural,Other
3364702,,91.75,686,43,11.88,3.3,70.3,18.7,0,7,1,1,No,0,0,0,0,5-Low,Other,Other
3364750,,42.52,1002,47,0,10.3,535.9,57.3,13.3,11,1,1,No,0,0,8,0,5-Low,Suburban,Other
3364762,,10.89,58,10,0,0.3,11,22,8,7,2,2,Yes,0,0,3,0,5-Low,Other,Other
3364766,,53.37,219,45,0.5,0,13.7,6,0,11,3,1,Yes,0,0,4,0,2-High,Town,Professional
3364770,,90.39,1604,50,0,11.7,373.9,169.7,47.7,9,3,3,No,0,0,0,0,3-Good,Suburban,Other
3364814,,40.03,848,40,0,0.3,185,8.7,6,11,1,1,Yes,0,0,3,0,2-High,Other,Other
3364818,,46.53,473,50,0.74,4.7,155.8,11.7,0,9,2,1,Yes,0,0,3,0,2-High,Town,Other
3364830,,30.2,405,10,0.5,0,74.3,37,9.7,11,2,2,No,0,0,0,0,2-High,Suburban,Other
3364850,,84.99,1041,60,0.5,2.3,162.6,24,7.7,9,1,1,Yes,0,0,6,0,2-High,Suburban,Other
3364866,,61.34,586,60,0.25,1,16.2,1,0,7,1,1,Yes,0,0,6,0,5-Low,Suburban,Other
3364882,,49.99,431,70,0,0,37.9,2.3,0,9,1,1,No,0,0,5,0,2-High,Other,Retired
3364894,,595.43,2798,123,9.9,1,905.4,122.7,37.7,9,2,2,No,0,0,0,0,3-Good,Other,Other
3364918,,122.9,1792,105,0,0.3,232,51.7,1.3,7,1,1,Yes,0,0,6,0,7-Lowest,Town,Professional
3364926,,36.49,483,45,0.25,0.3,79.7,11,5.7,7,1,1,Yes,0,0,6,0,2-High,Other,Other
3364930,,34.99,197,45,0,0,10.4,1,0.3,7,1,1,Yes,0,0,6,0,2-High,Other,Professional
3364950,,52.19,640,36,0,9,59.8,7.3,4,9,1,1,Yes,0,0,5,0,7-Lowest,Other,Other
3364962,,51.23,902,60,1.24,3,131.1,14,0.3,9,1,1,No,0,0,0,0,5-Low,Other,Other
3364966,,30.81,120,38,1.98,2.7,6.3,6,1.3,11,1,1,Yes,0,0,4,0,5-Low,Other,Professional
3364982,,55.48,1080,65,0.5,9,103,19.7,18,11,1,1,Yes,0,0,5,0,5-Low,Suburban,Crafts
3365002,,60.49,350,48,0,0,36.5,0.3,12.3,9,2,2,Yes,0,0,6,0,2-High,Other,Professional
3365010,,64.17,1176,28,1.49,4.3,435,25.7,6.3,9,1,1,Yes,0,0,4,0,3-Good,Other,Other
3365038,,49.99,54,60,0,0,4.8,3.7,0,9,1,1,Yes,0,0,4,0,3-Good,Other,Crafts
3365078,,50.81,383,70,0.25,3,6.9,6.3,1,7,1,1,No,0,0,0,0,4-Medium,Other,Other
3365086,,50.19,72,60,0,0,0.3,2,0,11,1,1,Yes,0,0,4,0,2-High,Suburban,Other
3365094,,53.66,378,45,0.5,0,44.4,5,0.3,7,1,1,No,0,0,0,0,2-High,Other,Other
3365102,,158.32,1821,71,5.45,3.7,393.1,13.3,1.3,9,2,1,No,0,0,0,0,2-High,Other,Other
3365110,,63.31,990,30,3.46,0,312.8,54,14.3,11,3,3,No,0,0,0,0,3-Good,Other,Other
3365126,,35.48,87,45,0,0,13.9,4.3,0,11,1,1,Yes,0,0,6,0,5-Low,Other,Other
3365146,,73.97,1284,60,1.49,29.7,528.8,77,89,11,1,1,No,0,0,0,0,5-Low,Suburban,Other
3365162,,41.16,312,51,0,6.3,32,10.3,0,7,1,1,Yes,0,0,4,0,4-Medium,Other,Professional
3365170,,54.19,774,70,0,4.3,110.8,106.3,26.7,7,1,1,Yes,0,0,6,0,2-High,Other,Other
3365182,,16.81,97,10,0.25,0,22,7.7,2.3,9,2,2,Yes,0,0,9,0,2-High,Suburban,Professional
3365190,,86.01,834,70,2.72,0.7,181.1,42.7,13.3,9,2,1,Yes,0,0,3,0,3-Good,Other,Professional
